"IdTipoBeneficio_T";"IdAreaDeServicio_T";"IdCondicionDePagoCopago_T";"IdCondicionDePagoCoseguro_T";"IdNivelServicio_T";"IdPlan_T";"Fecha";"IdProveedor_T";"valorCopago";"valorCoseguro";"cantidadLimite"
700;98222017;34;45;3;"89942GA0060004-01";"2017-12-31";89942;0;100;0
775;111672018;34;27;1;"96751NH0150027-06";"2018-12-31";96751;0;25;0
710;27872018;34;27;1;"28162OH0060061-04";"2018-12-31";28162;0;20;0
435;37902017;34;45;3;"33602TX0460322-03";"2017-12-31";33602;0;100;0
360;88532018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
275;40412018;51;36;1;"36096IL0810111-00";"2018-12-31";36096;0;0;1
165;3022018;238;45;3;"11512NC0100028-03";"2018-12-31";11512;0;0;0
165;3022018;238;45;2;"11512NC0100028-03";"2018-12-31";11512;0;0;0
80;5042017;238;45;1;"14002TN0190070-00";"2017-12-31";14002;0;0;0
85;108972018;238;45;2;"95185VA0500008-00";"2018-12-31";95185;0;0;0
1000;21112018;238;45;3;"22444PA0010043-00";"2018-12-31";22444;0;0;0
395;38152018;238;45;1;"33602TX0460722-01";"2018-12-31";33602;0;0;0
790;38152018;34;36;2;"33602TX0460722-01";"2018-12-31";33602;0;0;35
135;86972017;238;45;2;"74483MO0040003-03";"2017-12-31";74483;0;0;26
865;27992018;238;45;2;"28162OH0060068-01";"2018-12-31";28162;0;0;90
165;67772018;238;45;2;"54192IN0010010-00";"2018-12-31";54192;0;0;0
710;82402018;238;45;2;"67243LA0090002-01";"2018-12-31";67243;0;0;0
350;27932018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;100
360;44122018;34;27;1;"36194FL0140005-04";"2018-12-31";36194;0;0;0
650;44122018;238;45;2;"36194FL0140005-04";"2018-12-31";36194;0;0;0
70;78122017;238;45;2;"66252TX0030004-02";"2017-12-31";66252;0;0;0
795;52012017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;30
1015;19562017;238;36;1;"21663FL0130009-01";"2017-12-31";21663;100;0;0
375;38532017;34;27;1;"33602TX0770081-01";"2017-12-31";33602;0;40;0
640;42062018;34;27;3;"36096IL0990135-03";"2018-12-31";36096;0;50;0
990;51632017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;0
80;108632018;34;45;1;"95185VA0500008-00";"2018-12-31";95185;0;49;0
865;40882017;34;36;2;"36096IL0990040-05";"2017-12-31";36096;0;0;0
640;13992018;238;36;1;"20129IL0330014-05";"2018-12-31";20129;50;0;60
820;24002018;34;9;1;"25268KS0020001-01";"2018-12-31";25268;0;0;1
335;88552018;238;45;2;"76168DE0410013-05";"2018-12-31";76168;0;0;1
225;21572018;34;27;1;"22444PA0010047-00";"2018-12-31";22444;0;30;0
645;80412017;34;27;1;"66252TX0050001-00";"2017-12-31";66252;0;35;0
155;33422017;34;27;3;"30613MO0560001-00";"2017-12-31";30613;0;50;0
175;34532018;187;45;1;"30751MT0650009-00";"2018-12-31";30751;850;40;0
710;38562017;34;27;1;"33602TX0770087-00";"2017-12-31";33602;0;40;0
865;45172018;34;27;1;"36239KY1140035-06";"2018-12-31";36239;0;10;90
895;79852017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;100;0
350;46922017;34;45;3;"37833WI0540010-01";"2017-12-31";37833;0;100;60
595;46912018;238;45;1;"37833WI0540010-01";"2018-12-31";37833;0;0;0
480;82872018;238;45;2;"70194PA0540001-00";"2018-12-31";70194;0;0;0
400;56242018;34;45;3;"41921VA0020002-03";"2018-12-31";41921;0;100;0
435;75172018;238;45;3;"60536SD0020029-02";"2018-12-31";60536;0;0;0
190;72002017;238;45;2;"56503FL2570001-04";"2017-12-31";56503;0;0;0
235;50342018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
880;75672018;238;45;1;"60536SD0020029-02";"2018-12-31";60536;0;0;0
255;82582018;34;27;1;"67243LA0090013-05";"2018-12-31";67243;0;20;0
255;44562017;34;36;2;"36239KY1130005-05";"2017-12-31";36239;0;0;0
735;11082018;238;45;2;"19636LA0240011-00";"2018-12-31";19636;0;0;1
450;24302018;34;27;1;"25268KS0020001-01";"2018-12-31";25268;0;50;0
250;112082017;34;27;1;"96751NH0150027-06";"2017-12-31";96751;0;25;0
900;37822017;34;36;2;"33602TX0460274-03";"2017-12-31";33602;0;0;0
480;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
540;38672017;238;45;1;"33602TX0770102-02";"2017-12-31";33602;0;0;0
350;107352017;34;45;3;"93332GA0710044-00";"2017-12-31";93332;0;100;120
1015;31172017;238;45;2;"29418TX0140002-04";"2017-12-31";29418;0;0;0
360;10492017;34;27;3;"16842FL0070128-03";"2017-12-31";16842;0;50;0
785;25922018;238;36;1;"27248TX0010008-02";"2018-12-31";27248;0;0;0
1000;77522018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;0
785;95312017;34;27;1;"87571OK0350033-06";"2017-12-31";87571;0;30;0
725;38212018;34;36;2;"33602TX0460722-01";"2018-12-31";33602;0;0;0
235;38552017;34;27;1;"33602TX0770087-00";"2017-12-31";33602;0;40;0
1015;34072017;238;45;1;"30751MT0550012-02";"2017-12-31";30751;0;0;0
640;14222018;238;45;2;"20129IL0330058-06";"2018-12-31";20129;0;0;60
790;65712017;34;36;2;"49046GA0420043-01";"2017-12-31";49046;0;0;20
225;82502018;238;45;2;"67243LA0090004-03";"2018-12-31";67243;0;0;0
305;112772017;238;45;2;"98185MI0550001-00";"2017-12-31";98185;0;0;0
360;103392018;34;27;1;"91762NJ0070093-00";"2018-12-31";91762;0;50;0
330;46292017;34;27;1;"37833WI0510067-01";"2017-12-31";37833;0;20;0
455;82692017;34;45;1;"67775DE0030004-00";"2017-12-31";67775;0;21;60
30;102012017;34;27;1;"91661NJ2340003-05";"2017-12-31";91661;0;10;0
595;79082018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;0
330;82572018;34;27;1;"67243LA0090009-03";"2018-12-31";67243;0;50;0
625;37272017;34;27;3;"32753MO0780020-01";"2017-12-31";32753;0;50;0
880;27872018;34;45;3;"28162OH0060061-04";"2018-12-31";28162;0;50;0
575;84782017;238;45;2;"70893GA0010009-04";"2017-12-31";70893;0;0;0
1045;87092017;34;27;1;"74483MO0040003-03";"2017-12-31";74483;0;15;1
135;88532018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;30
620;51452017;238;36;1;"39520KS0010003-01";"2017-12-31";39520;30;0;0
870;61872018;34;45;3;"41921VA0020029-03";"2018-12-31";41921;0;100;0
220;96682017;34;27;3;"87571OK0460011-04";"2017-12-31";87571;0;50;0
175;35462018;34;27;1;"31274WV0480009-01";"2018-12-31";31274;0;10;0
350;37932018;34;27;1;"33602TX0460570-01";"2018-12-31";33602;0;40;60
645;37932018;34;36;2;"33602TX0460570-01";"2018-12-31";33602;0;0;0
1035;52222017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
895;52222017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
795;40812018;238;45;2;"36096IL0950019-04";"2018-12-31";36096;0;0;0
335;75432018;238;45;1;"60536SD0020029-02";"2018-12-31";60536;0;0;0
250;38012018;34;36;2;"33602TX0460696-06";"2018-12-31";33602;0;0;0
80;842017;238;45;1;"11269WY0080014-00";"2017-12-31";11269;0;0;0
250;55112018;34;18;3;"41047OH0010019-04";"2018-12-31";41047;0;0;0
510;86742017;34;45;3;"74483MO0040003-03";"2017-12-31";74483;0;100;0
5;27992018;238;45;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
75;117652018;238;45;3;"99969OH0080069-00";"2018-12-31";99969;0;0;0
590;20962017;238;45;3;"21989AK0130002-00";"2017-12-31";21989;0;0;0
415;113002017;34;45;3;"98185MI0550001-00";"2017-12-31";98185;0;100;0
645;39282017;238;45;1;"33602TX0780065-02";"2017-12-31";33602;0;0;0
1000;50842018;238;45;3;"39424OR1460006-00";"2018-12-31";39424;0;0;0
235;462017;238;45;2;"11269WY0080014-00";"2017-12-31";11269;0;0;0
710;84402017;238;36;1;"70893GA0010009-04";"2017-12-31";70893;15;0;0
415;65702017;34;27;3;"49046GA0420043-01";"2017-12-31";49046;0;50;0
820;34492018;238;45;1;"30751MT0650009-00";"2018-12-31";30751;0;0;0
835;38422017;238;45;3;"33602TX0770014-01";"2017-12-31";33602;0;0;0
795;42472018;34;27;3;"36096IL0990145-04";"2018-12-31";36096;0;50;0
895;80412017;102;36;1;"66252TX0050001-00";"2017-12-31";66252;1000;0;0
795;42032018;34;36;2;"36096IL0990134-00";"2018-12-31";36096;0;0;0
225;109622017;34;27;1;"96667ME0260012-03";"2017-12-31";96667;0;30;0
305;82462018;238;45;2;"67243LA0090004-00";"2018-12-31";67243;0;0;0
330;15292018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;60
540;21722018;153;36;2;"22444PA0010047-00";"2018-12-31";22444;80;0;0
135;44382017;34;27;3;"36239KY1130005-05";"2017-12-31";36239;0;30;20
735;11922018;51;36;1;"19722NM0010001-02";"2018-12-31";19722;0;0;0
770;95922017;238;45;3;"87571OK0350035-02";"2017-12-31";87571;0;0;0
175;27842018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;0
255;38482017;34;27;1;"33602TX0770036-05";"2017-12-31";33602;0;20;0
120;49632017;238;45;2;"38166WI0180012-06";"2017-12-31";38166;0;0;36
1035;57002018;238;45;2;"41921VA0020003-00";"2018-12-31";41921;0;0;0
255;38572017;34;27;3;"33602TX0770087-00";"2017-12-31";33602;0;40;0
135;75892018;238;45;3;"60536SD0020029-02";"2018-12-31";60536;0;100;0
85;72002017;238;45;2;"56503FL2570001-04";"2017-12-31";56503;0;0;0
990;29432017;34;45;3;"29418TX0140002-04";"2017-12-31";29418;0;100;0
80;113652017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
640;51902017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;30
165;14462018;238;45;1;"20129IL0330059-01";"2018-12-31";20129;0;0;0
750;85012017;34;45;3;"70893GA0010009-04";"2017-12-31";70893;0;100;0
865;67552018;34;27;1;"53901AZ1420020-00";"2018-12-31";53901;0;10;90
595;21942018;34;45;3;"22444PA0010047-00";"2018-12-31";22444;0;100;24
820;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
1000;38672017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
645;14892018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;0
865;104872018;34;45;3;"91762NJ0070093-00";"2018-12-31";91762;0;100;0
225;45242018;34;45;3;"36239KY1140035-06";"2018-12-31";36239;0;100;0
255;93382017;238;45;1;"83761GA0040022-02";"2017-12-31";83761;0;0;0
735;71242018;238;45;2;"54192IN0010016-02";"2018-12-31";54192;0;0;0
895;99222017;238;45;2;"90714MS0010005-04";"2017-12-31";90714;0;0;0
990;38002018;34;27;1;"33602TX0460692-03";"2018-12-31";33602;0;50;0
1000;2542018;238;45;2;"11512NC0100028-03";"2018-12-31";11512;0;0;0
750;28302018;34;27;3;"28162OH0090052-00";"2018-12-31";28162;0;30;0
70;49032017;238;45;2;"38166WI0180012-06";"2017-12-31";38166;0;0;0
790;97412018;238;45;2;"89942GA0060004-01";"2018-12-31";89942;0;0;40
590;32392017;238;45;1;"30045AZ0020021-00";"2017-12-31";30045;0;0;0
835;39502017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
220;50632018;34;27;3;"39424OR1460006-00";"2018-12-31";39424;0;50;0
700;95202017;238;36;1;"87571OK0350033-06";"2017-12-31";87571;50;0;0
450;52482017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
455;84022017;238;45;2;"70893GA0010008-05";"2017-12-31";70893;0;0;0
820;97992018;238;45;1;"89942GA0060004-01";"2018-12-31";89942;0;0;0
305;84252017;34;45;3;"70893GA0010008-05";"2017-12-31";70893;0;100;0
1030;50302018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
435;45922017;34;45;3;"37833WI0380063-01";"2017-12-31";37833;0;100;0
710;95372017;34;36;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
375;64232017;34;45;3;"46275MI0010016-01";"2017-12-31";46275;0;100;0
1015;64232017;238;45;2;"46275MI0010016-01";"2017-12-31";46275;0;0;0
5;28312018;238;45;3;"28162OH0090052-00";"2018-12-31";28162;0;0;0
620;9682018;238;36;1;"16322PA0050102-00";"2018-12-31";16322;50;0;0
215;48562018;238;45;3;"38166WI0180007-00";"2018-12-31";38166;0;0;0
455;108202017;34;18;1;"94529WI0220030-01";"2017-12-31";94529;0;0;0
595;66782017;238;45;1;"52697WI0010002-00";"2017-12-31";52697;0;0;0
275;49702018;34;45;3;"38166WI0180012-06";"2018-12-31";38166;0;100;1
420;110732017;34;45;3;"96751NH0150022-01";"2017-12-31";96751;0;0;0
790;43992018;238;45;2;"36096IL1000005-00";"2018-12-31";36096;0;0;0
595;108352018;238;45;1;"94529WI0240019-00";"2018-12-31";94529;0;0;0
15;52782017;238;45;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
710;67762018;238;45;2;"54192IN0010010-00";"2018-12-31";54192;0;0;0
190;55192018;238;45;3;"41047OH0010019-04";"2018-12-31";41047;0;0;0
1035;27872018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;0
765;21122018;238;45;2;"22444PA0010043-00";"2018-12-31";22444;0;0;0
825;36052018;238;45;1;"31609PA0070003-02";"2018-12-31";31609;0;0;1
250;37932018;187;27;3;"33602TX0460570-01";"2018-12-31";33602;950;40;0
1000;28102018;238;45;2;"28162OH0060072-00";"2018-12-31";28162;0;0;0
480;23502018;238;45;2;"23603MT0300002-00";"2018-12-31";23603;0;0;0
480;50152017;34;27;1;"38345WI0080018-03";"2017-12-31";38345;0;20;0
875;39202017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
990;95092017;34;27;3;"87571OK0350033-06";"2017-12-31";87571;0;50;0
440;38042018;238;45;1;"33602TX0460722-01";"2018-12-31";33602;0;0;0
350;117752018;34;45;3;"99969OH0080069-00";"2018-12-31";99969;0;100;100
400;37682017;34;27;1;"33602TX0460274-03";"2017-12-31";33602;0;30;0
1015;40382018;34;45;3;"36096IL0810111-00";"2018-12-31";36096;0;100;0
740;52392017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
225;41302017;34;27;1;"36096IL0990040-05";"2017-12-31";36096;0;30;0
75;97152018;34;27;3;"89364ND0100009-00";"2018-12-31";89364;0;40;1
565;27932018;34;27;1;"28162OH0060061-04";"2018-12-31";28162;0;20;0
400;83682017;238;45;2;"70893GA0010008-05";"2017-12-31";70893;0;0;0
595;108482018;238;45;3;"94529WI0240049-00";"2018-12-31";94529;0;0;0
30;77312018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;0
1030;44112018;238;45;3;"36194FL0130003-01";"2018-12-31";36194;0;0;0
990;44112018;238;45;2;"36194FL0130003-01";"2018-12-31";36194;0;0;0
790;44112018;34;27;3;"36194FL0130003-01";"2018-12-31";36194;0;50;35
620;55792018;34;45;3;"41921VA0020002-03";"2018-12-31";41921;0;100;0
765;65822017;238;45;1;"49046GA0420043-01";"2017-12-31";49046;0;0;0
1055;61662018;34;27;1;"41921VA0020029-03";"2018-12-31";41921;0;30;0
625;38662017;238;45;1;"33602TX0770102-02";"2017-12-31";33602;0;0;0
875;105172018;238;36;1;"91762NJ0070093-00";"2018-12-31";91762;35;0;0
590;45802017;238;45;2;"37651MI0150012-00";"2017-12-31";37651;0;0;0
105;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
105;80412017;34;27;1;"66252TX0050001-00";"2017-12-31";66252;0;35;0
405;80412017;238;45;2;"66252TX0050001-00";"2017-12-31";66252;0;0;0
85;113702017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
250;108732018;153;36;1;"95185VA0500008-00";"2018-12-31";95185;400;0;0
10;45272018;34;45;3;"36239KY1140035-06";"2018-12-31";36239;0;100;0
1055;84642017;34;18;1;"70893GA0010009-04";"2017-12-31";70893;0;0;0
235;11132018;238;45;2;"19636LA0590003-05";"2018-12-31";19636;0;0;0
55;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;10;0
395;38562017;238;45;2;"33602TX0770087-00";"2017-12-31";33602;0;0;0
770;44142018;238;45;2;"36194FL0140005-04";"2018-12-31";36194;0;0;0
1035;48002017;51;9;1;"38166WI0150005-00";"2017-12-31";38166;0;0;0
190;27842018;238;45;1;"28162OH0060061-04";"2018-12-31";28162;0;0;0
620;34592018;34;27;3;"30751MT0650009-00";"2018-12-31";30751;0;50;0
75;101752018;34;45;3;"91661NJ2340003-05";"2018-12-31";91661;0;100;0
305;5002017;34;27;1;"14002TN0190070-00";"2017-12-31";14002;0;20;0
1000;46922017;238;45;2;"37833WI0540010-01";"2017-12-31";37833;0;0;0
480;82522018;34;27;3;"67243LA0090007-06";"2018-12-31";67243;0;50;0
10;40952017;34;36;2;"36096IL0990040-05";"2017-12-31";36096;0;0;0
395;46912018;238;45;1;"37833WI0540010-01";"2018-12-31";37833;0;0;0
175;31922017;34;27;1;"29698MI0540001-00";"2017-12-31";29698;0;30;0
255;37632017;238;45;2;"32753MO0780020-01";"2017-12-31";32753;0;0;0
220;113592017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
235;77412017;238;45;2;"66252TX0030004-02";"2017-12-31";66252;0;0;0
790;42052018;34;36;2;"36096IL0990135-03";"2018-12-31";36096;0;0;0
835;812017;238;45;2;"11269WY0080014-00";"2017-12-31";11269;0;0;0
305;95082017;238;36;2;"87571OK0350027-05";"2017-12-31";87571;5;0;0
785;95082017;34;36;2;"87571OK0350027-05";"2017-12-31";87571;0;0;0
415;117582018;238;45;2;"99969OH0080069-00";"2018-12-31";99969;0;0;0
350;19492017;238;45;2;"21663FL0130009-01";"2017-12-31";21663;0;0;20
10;98952017;34;27;1;"90714MS0010005-04";"2017-12-31";90714;0;20;0
395;112662018;34;45;3;"98185MI0440011-03";"2018-12-31";98185;0;100;0
795;40892017;34;27;1;"36096IL0990040-05";"2017-12-31";36096;0;30;0
625;117642018;34;45;3;"99969OH0080069-00";"2018-12-31";99969;0;100;0
455;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
1015;23492018;34;27;3;"23603MT0300002-00";"2018-12-31";23603;0;75;0
440;10062017;238;45;2;"16842FL0070128-03";"2017-12-31";16842;0;0;0
540;57022018;34;45;3;"41921VA0020003-00";"2018-12-31";41921;0;100;0
710;52402017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
490;107352017;34;45;3;"93332GA0710044-00";"2017-12-31";93332;0;100;0
820;82542017;238;45;2;"67243LA0090007-06";"2017-12-31";67243;0;0;1
330;47002017;34;45;3;"37833WI0540017-05";"2017-12-31";37833;0;100;0
75;38002018;238;45;1;"33602TX0460692-03";"2018-12-31";33602;0;0;0
75;38002018;238;45;2;"33602TX0460692-03";"2018-12-31";33602;0;0;0
190;38002018;238;45;1;"33602TX0460692-03";"2018-12-31";33602;0;0;0
440;111652017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;0
5;2392017;238;45;1;"11512NC0100028-03";"2017-12-31";11512;0;0;0
335;84552017;238;45;3;"70893GA0010009-04";"2017-12-31";70893;0;0;0
620;67712018;34;45;3;"54192IN0010010-00";"2018-12-31";54192;0;100;0
275;28312018;238;45;2;"28162OH0090052-00";"2018-12-31";28162;0;0;1
360;28272018;34;27;3;"28162OH0090052-00";"2018-12-31";28162;0;30;0
785;110982017;34;45;3;"96751NH0150022-01";"2017-12-31";96751;0;0;0
360;52572017;51;36;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
1015;49072018;238;9;3;"38166WI0180012-06";"2018-12-31";38166;75;0;0
360;38362017;34;36;2;"33602TX0470295-01";"2017-12-31";33602;0;0;0
1015;47842017;238;9;1;"38166WI0150005-00";"2017-12-31";38166;200;0;0
710;47902017;207;27;3;"38166WI0150005-00";"2017-12-31";38166;0;20;0
190;76192018;238;45;1;"60829MI0190014-04";"2018-12-31";60829;0;0;2
135;28072018;34;27;3;"28162OH0060072-00";"2018-12-31";28162;0;20;12
360;34242018;34;36;2;"30751MT0650009-00";"2018-12-31";30751;0;0;0
75;82512017;238;45;2;"67243LA0090005-00";"2017-12-31";67243;0;0;0
165;82512017;238;45;3;"67243LA0090005-00";"2017-12-31";67243;0;0;0
645;9572018;238;45;2;"16322PA0050102-00";"2018-12-31";16322;0;0;0
450;50162018;238;45;1;"38345WI0080018-03";"2018-12-31";38345;0;0;0
305;95752017;238;45;3;"87571OK0350035-02";"2017-12-31";87571;0;0;0
80;19912017;238;45;3;"21663FL0130009-01";"2017-12-31";21663;0;0;0
625;39322017;238;45;2;"33602TX0780065-02";"2017-12-31";33602;0;0;0
15;100772017;238;45;2;"91661NJ2340003-05";"2017-12-31";91661;0;0;0
565;38892017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
540;37112017;238;45;2;"32753MO0780020-01";"2017-12-31";32753;0;0;0
510;57982018;34;9;1;"41921VA0020003-01";"2018-12-31";41921;0;0;0
175;38022018;187;45;1;"33602TX0460696-06";"2018-12-31";33602;250;30;0
640;42322018;34;36;2;"36096IL0990142-00";"2018-12-31";36096;0;0;0
1015;82402018;238;36;1;"67243LA0090002-01";"2018-12-31";67243;50;0;0
350;96332017;34;27;3;"87571OK0460011-04";"2017-12-31";87571;0;50;30
450;32402017;238;45;3;"30045AZ0020021-00";"2017-12-31";30045;0;0;0
45;44122018;34;45;3;"36194FL0140005-04";"2018-12-31";36194;0;100;0
790;42402018;34;27;1;"36096IL0990145-04";"2018-12-31";36096;0;50;0
645;41962017;34;36;2;"36096IL0990056-00";"2017-12-31";36096;0;0;0
15;32082017;238;45;1;"29698MI0540001-00";"2017-12-31";29698;0;0;0
895;44192017;34;36;2;"36239KY1130005-05";"2017-12-31";36239;0;0;0
735;111322017;34;45;3;"96751NH0150027-06";"2017-12-31";96751;0;100;0
335;96132017;34;27;1;"87571OK0460011-04";"2017-12-31";87571;0;20;1
85;107852018;238;45;3;"94529WI0210032-01";"2018-12-31";94529;0;0;0
770;39362017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
700;99472017;238;45;2;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
835;99472017;34;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
1055;61002018;238;45;2;"41921VA0020012-03";"2018-12-31";41921;0;0;0
130;23472018;238;45;2;"23603MT0300002-00";"2018-12-31";23603;0;0;0
1030;45802017;34;45;3;"37651MI0150012-00";"2017-12-31";37651;0;100;0
235;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
70;80412017;238;36;1;"66252TX0050001-00";"2017-12-31";66252;30;0;0
785;38372017;34;27;1;"33602TX0470295-01";"2017-12-31";33602;0;20;0
820;103672018;238;45;1;"91762NJ0070093-00";"2018-12-31";91762;0;0;0
700;65772017;34;27;3;"49046GA0420043-01";"2017-12-31";49046;0;50;0
700;11132018;34;27;3;"19636LA0590003-05";"2018-12-31";19636;0;30;0
1055;52192017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;0
590;15082018;238;45;3;"20129IL0330060-05";"2018-12-31";20129;0;0;0
875;36992017;34;36;2;"32753MO0770034-04";"2017-12-31";32753;0;0;0
825;82522018;238;45;2;"67243LA0090007-06";"2018-12-31";67243;0;0;1
450;47852017;238;45;3;"38166WI0150005-00";"2017-12-31";38166;0;0;0
765;46912018;238;45;2;"37833WI0540010-01";"2018-12-31";37833;0;0;0
880;82872018;34;45;3;"70194PA0540001-00";"2018-12-31";70194;0;100;0
255;111562017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;0
825;24462018;34;45;3;"26065SC0380003-02";"2018-12-31";26065;0;100;1
1035;64352017;34;9;1;"46275MI0010016-01";"2017-12-31";46275;0;0;0
135;109272017;238;36;1;"96667ME0260012-03";"2017-12-31";96667;25;0;40
135;84542017;34;45;3;"70893GA0010009-04";"2017-12-31";70893;0;100;40
540;49542017;238;9;1;"38166WI0180012-06";"2017-12-31";38166;50;0;0
255;112662018;34;18;3;"98185MI0440011-03";"2018-12-31";98185;0;0;0
765;41202017;34;36;2;"36096IL0990040-05";"2017-12-31";36096;0;0;0
335;67552018;34;45;3;"53901AZ1420020-00";"2018-12-31";53901;0;100;1
775;5062017;34;27;1;"14002TN0190070-00";"2017-12-31";14002;0;20;0
215;48542017;34;45;3;"38166WI0180002-00";"2017-12-31";38166;0;100;0
220;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
865;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;25
825;87822017;238;45;3;"74917MI0010003-01";"2017-12-31";74917;0;0;0
360;43092018;238;45;2;"36096IL0990168-02";"2018-12-31";36096;0;0;0
590;25932018;238;45;1;"27248TX0010008-02";"2018-12-31";27248;0;0;0
825;107352017;238;45;1;"93332GA0710044-00";"2017-12-31";93332;0;0;0
640;71372018;34;45;3;"54192IN0010016-02";"2018-12-31";54192;0;100;60
830;111592017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;1
375;29942018;34;45;3;"29418TX0140002-04";"2018-12-31";29418;0;100;0
1015;50612018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
480;98382018;34;27;1;"89942GA0060004-01";"2018-12-31";89942;0;30;0
865;38402017;34;27;1;"33602TX0470295-01";"2017-12-31";33602;0;20;25
435;39502017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
765;27962018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;90
190;76262018;238;45;3;"60829MI0200004-02";"2018-12-31";60829;0;0;2
305;103092018;34;45;3;"91661NJ2340003-05";"2018-12-31";91661;0;100;0
795;27572018;34;45;3;"27833IL0140001-00";"2018-12-31";27833;0;100;20
360;44082017;34;45;3;"36194FL0070003-00";"2017-12-31";36194;0;100;180
645;96592017;34;27;1;"87571OK0460011-04";"2017-12-31";87571;0;20;0
595;82502018;34;45;3;"67243LA0090004-03";"2018-12-31";67243;0;50;0
455;76852017;238;45;2;"66252TX0030004-02";"2017-12-31";66252;0;0;0
825;62018;34;45;3;"10207VA0380001-06";"2018-12-31";10207;0;100;1
420;36932017;34;36;2;"32753MO0770034-04";"2017-12-31";32753;0;0;0
5;37792017;238;45;3;"33602TX0460274-03";"2017-12-31";33602;0;0;0
875;40362018;34;45;3;"36096IL0810111-00";"2018-12-31";36096;0;100;0
255;87002017;34;45;3;"74483MO0040003-03";"2017-12-31";74483;0;100;0
30;27872018;238;45;2;"28162OH0060061-04";"2018-12-31";28162;0;0;0
640;41992018;34;27;3;"36096IL0990134-00";"2018-12-31";36096;0;50;0
510;59932018;34;45;3;"41921VA0020009-01";"2018-12-31";41921;0;100;0
480;28172018;34;27;1;"28162OH0090052-00";"2018-12-31";28162;0;10;0
360;44012018;34;27;3;"36194FL0010007-01";"2018-12-31";36194;0;50;0
540;71492018;238;45;1;"54192IN0010016-02";"2018-12-31";54192;0;0;0
395;1562017;238;45;2;"11512NC0100028-03";"2017-12-31";11512;0;0;3
400;85022017;238;45;2;"70893GA0010009-04";"2017-12-31";70893;0;0;0
785;43172018;238;45;1;"36096IL0990168-02";"2018-12-31";36096;0;0;0
215;47752018;238;45;3;"38166WI0140027-01";"2018-12-31";38166;0;0;0
335;21852018;238;45;1;"22444PA0010047-00";"2018-12-31";22444;0;0;0
